date,long_short_return,gross_exposure,n_stocks,cumulative_return
2023-02-27,-0.001770288687429013,0.8636387252724635,4469,-0.05446435543684591
2023-02-28,0.00004621655840336682,0.8648670394490309,4475,-0.05442065603350643
2023-03-01,0.004055288046358189,0.8685153376523216,4487,-0.050586059423035845
2023-03-02,0.001812466575321001,0.8655049724497423,4518,-0.04886527838959631
2023-03-03,-0.0020509854170975696,0.8601238169120495,4513,-0.05081604183331445
2023-03-06,-0.0015255757385143785,0.8546233680321128,4519,-0.05226409385128061
2023-03-07,-0.0035939116249028586,0.8492078329548879,4519,-0.05567017294172638
2023-03-08,0.00400230327099516,0.8425696840590458,4512,-0.05189067858599261
2023-03-09,0.0019051353780266114,0.844175705866554,4480,-0.05008440197552999
2023-03-10,-0.0013574592384212269,0.8440835360764186,4496,-0.05137387367978874
2023-03-13,0.0015571424941972158,0.8480410915488866,4490,-0.04989672762738995
2023-03-14,-0.001276831275863806,0.8468226193460464,4482,-0.05110984920085582
2023-03-15,0.001676677012827627,0.8482797300461437,4478,-0.04951886689731244
2023-03-16,-0.0013537348923965023,0.8477318391167473,4466,-0.05080556637175815
2023-03-17,0.004679408748582114,0.8444674074992032,4466,-0.04636389763493265
2023-03-20,-0.0001946632824735984,0.8400133061996797,4455,-0.0465495355689044
2023-03-21,-0.0013261890650334033,0.8332360508831097,4440,-0.04781399114888396
2023-03-22,0.002355324802467098,0.8291138048252731,4444,-0.04557128382567488
2023-03-23,0.0021142888087560575,0.832156156018668,4459,-0.04355334587231219
2023-03-24,-0.0001074295051386434,0.8373442316685257,4462,-0.04365609646305668
2023-03-27,0.0008803549647701486,0.8342396184307949,4440,-0.04281417435955015
2023-03-28,-0.002421024511796601,0.8382746678641231,4436,-0.045131544705769966
2023-03-29,0.0015861175690006573,0.8453125495037259,4440,-0.043617011072743295
2023-03-30,-0.0027467036723561504,0.8401040183558686,4459,-0.04624391174060882
2023-03-31,0.0008722638644388309,0.8410306139398268,4472,-0.045411984769331726
2023-04-03,0.004994765662928736,0.834336481630152,4471,-0.04064404132861421
2023-04-04,0.004425988779224433,0.8326834765669285,4496,-0.036397942620252643
2023-04-06,0.0020304670780591405,0.8341449237867544,4523,-0.034441380366393104
2023-04-07,-0.0006860406377850197,0.8359944576732415,4539,-0.03510379281762532
2023-04-10,-0.003244398477896385,0.8341897524522415,4564,-0.03823430060353583
2023-04-11,0.0028603876934264316,0.8350737546342182,4573,-0.03548327783302263
2023-04-12,0.004711338481791262,0.8334706542185827,4586,-0.030939113083546244
2023-04-13,-0.001923379025153606,0.8293558164569443,4582,-0.032802984467538154
2023-04-14,0.0018206388944449153,0.8277730634641027,4609,-0.031042067962468778
2023-04-17,-0.00446172112724563,0.8326238402247979,4619,-0.03536528803925287
2023-04-18,-0.00030123935232092533,0.8270339174893439,4644,-0.035655873975110275
2023-04-19,0.0032209583443201513,0.8211932537234886,4645,-0.032549761715594316
2023-04-20,0.00577270233155329,0.8204722686366364,4661,-0.02696495946938815
2023-04-21,-0.005261663649646847,0.8160971690223027,4675,-0.032084742571980684
2023-04-24,-0.0007967374719122466,0.8128151371824973,4663,-0.03285591692720913
2023-04-25,-0.00010049307590113737,0.8121735471703482,4689,-0.03295310821095665
2023-04-26,-0.005269253455533828,0.8075822321886151,4700,-0.03804872338717935
2023-04-27,-0.002427779280582627,0.8077109331046339,4699,-0.04038412876546993
2023-04-28,0.0016674238289594839,0.8064129272320398,4688,-0.03878404239512567
2023-05-04,-0.0008210185627413886,0.8048142681168234,4657,-0.039573218539122546
2023-05-05,-0.0013443842239131193,0.7998352760006655,4698,-0.040864401152342245
2023-05-08,0.00006032386464771376,0.7953303800490501,4692,-0.04080654238629855
2023-05-09,-0.0014800696913292927,0.7935785912425433,4666,-0.0422262155510339
2023-05-10,-0.0021843398849270223,0.7997643710732041,4653,-0.044318319029143294
2023-05-11,0.00014208100626650444,0.8007719917380605,4627,-0.044182534814240504
2023-05-12,-0.001933436460338643,0.8044308080076396,4627,-0.04603054715085908
2023-05-15,-0.00003470947100223543,0.8020148537020698,4623,-0.04606365892591979
2023-05-16,-0.0016756531608623153,0.8000794272107283,4614,-0.04766212537110193
2023-05-17,-0.001666581953758427,0.8016646100560083,4601,-0.049249274486839134
2023-05-18,-0.0003518430122694752,0.8011359675038926,4601,-0.049583789486021046
2023-05-19,-0.001852244133276464,0.7986665545092999,4604,-0.05134419233611642
2023-05-22,-0.0011977177214274267,0.7996434674510932,4616,-0.05248041420849048
2023-05-23,-0.001207087760681332,0.7991799542167826,4616,-0.053624153503505245
2023-05-24,-0.0005340692249850147,0.8026619200572336,4609,-0.05412958371838816
2023-05-25,0.00003804583176087193,0.8082211782765408,4606,-0.05409359729166274
2023-05-26,-0.0002859285468484252,0.8053339279061634,4603,-0.05436405893484375
2023-05-29,0.00003502706842668203,0.8045251208130869,4590,-0.05433093608002937
2023-05-30,0.00029135950778606215,0.8082073134592769,4584,-0.05405540640703721
2023-05-31,-0.0013492630045460142,0.809448677322968,4582,-0.05533173445152251
2023-06-01,-0.00044866426344388117,0.8054253207114439,4562,-0.055755573343083675
2023-06-02,-0.0015946459902700405,0.8036021874777334,4580,-0.05726130893188697
2023-06-05,0.0007327332602039898,0.8007760839025163,4620,-0.05657053293726011
2023-06-06,0.0016126216063234483,0.7967138282034878,4642,-0.05504913819463253
2023-06-07,0.0005426247171881025,0.79450209513764,4644,-0.05453638450048881
2023-06-08,-0.00018241886571695467,0.7972371969015538,4618,-0.05470885490080479
2023-06-09,0.00011730057019804016,0.7969801739742726,4635,-0.05459797171048153
2023-06-12,0.000027666012469504808,0.7986837014120755,4637,-0.054571816206178236
2023-06-13,-0.0005855292669948381,0.7974213137455393,4648,-0.05512539207763134
2023-06-14,-0.0008093355533881827,0.7981402804570908,4640,-0.05589011269131661
2023-06-15,0.0007148528435303242,0.7982900392372042,4656,-0.05521521305376886
2023-06-16,-0.0012686653937387794,0.7949891165831952,4661,-0.05641382881749846
2023-06-19,0.0008369355557436872,0.7929414037620595,4667,-0.055624108000927874
2023-06-20,0.0004265046616939566,0.789131534419996,4680,-0.05522132728059881
2023-06-21,0.0015785650585866458,0.7864294195206394,4681,-0.05372993267974613
2023-06-26,0.0018872160768182305,0.7880303610154357,4690,-0.05194411659568754
2023-06-27,-0.0011646786406592697,0.7910043900662237,4690,-0.05304829703323988
2023-06-28,0.0004875693705039334,0.7913273743550929,4690,-0.05258659238752672
2023-06-29,0.000759307188053606,0.7949086330929787,4676,-0.05186721457706822
2023-06-30,-0.0010442406501389265,0.7954863906378082,4656,-0.052857293373336334
2023-07-03,-0.0016082964354731753,0.7983812901016509,4656,-0.05438057961228848
2023-07-04,0.001983008987692247,0.7981240198792933,4646,-0.05250540780272339
2023-07-05,-0.0010071995234915262,0.7984445053641,4639,-0.05345972390449527
2023-07-06,0.0021473068328818003,0.8046431774458487,4642,-0.05142721150203744
2023-07-07,-0.000898521663998022,0.8080489365249012,4639,-0.05227952470238195
2023-07-10,-0.0010153755671336241,0.8159008360003629,4613,-0.05324181691747143
2023-07-11,0.0006984851894698763,0.8223468409052231,4599,-0.05258052034857896
